meter,total_consumption,avg_consumption,std_dev,peak,missing_pct,segment,volatility
MAC001310,8237.1999992,0.47123569789473685,0.23162315179960632,3.425,0.228310502283105,Industrial,0.4904820894146719
MAC001312,1422.788,0.08120936073059361,0.0865849864343672,1.062,0.0,Residential,1.0532253950752988
MAC001313,3295.3300007000003,0.18814330577790467,0.2311685953794336,2.9159999,0.028538812785388126,Commercial,1.2221875600021275
MAC001314,2428.7089999,0.13879923419247914,0.16531682111210833,1.325,0.12557077625570776,Commercial,1.1825302339245716
MAC001315,22142.481995899998,1.2639124376905073,0.8081961182548468,4.6149998,0.005707762557077625,Industrial,0.6389344386007155
MAC001316,1946.3250001000001,0.11110429273318873,0.14759551356320502,1.839,0.01141552511415525,Residential,1.316591095351597
MAC001317,1525.7090001,0.08708881786060847,0.07630570616974316,1.118,0.005707762557077625,Residential,0.8662360106874079
MAC001320,3720.8169998000003,0.21238752210742623,0.2044796076969094,4.6240001,0.005707762557077625,Commercial,0.9582547549053393
MAC001321,2059.1379997,0.11757097177686422,0.14600516743952596,1.406,0.03424657534246575,Residential,1.231373625867632
MAC001323,7644.133998300001,0.4363339230720932,0.47787360110534705,4.0110002,0.005707762557077625,Industrial,1.0926973095260462
MAC001324,4990.0870007,0.28485483506678844,0.29004807824226336,3.5150001,0.01141552511415525,Industrial,1.014669135033155
MAC001325,2076.0210001,0.11849434932077625,0.08426298522648547,1.1670001,0.0,Residential,0.7051629278325617
MAC001326,3915.7549995000004,0.2235147553798733,0.19595159258626757,1.979,0.005707762557077625,Commercial,0.8727782379145745
MAC001327,1582.304,0.09031931046292598,0.09567698521464876,1.222,0.005707762557077625,Residential,1.0477190939094083
MAC001328,552.3439999999999,0.031526484018264835,0.012156963126698297,0.068,0.0,Residential,0.3737558329351463
MAC001329,923.3030000000001,0.05329002654969411,0.06580597990195423,0.798,1.1073059360730595,Residential,1.2121191328156573
MAC001330,3679.8549994000005,0.21004937493007594,0.2721286444359838,3.348,0.005707762557077625,Commercial,1.289407488300519
MAC001331,2544.375,0.1452683414216386,0.10593611453546184,0.986,0.028538812785388126,Commercial,0.7242586707815769
MAC001332,1155.057,0.06593167418231634,0.07266601206947267,0.901,0.005707762557077625,Residential,1.0856745025014085
MAC001334,1246.662,0.07116056852560078,0.12779049235299847,1.882,0.005707762557077625,Residential,1.7709185911923846
MAC001337,1619.3320001,0.09268154762477106,0.10778741246474968,1.441,0.273972602739726,Residential,1.1505725001093896
MAC001339,821.6940000000001,0.04690569699737413,0.057789196795598796,0.643,0.01141552511415525,Residential,1.2063115749837938
MAC001340,1458.5839991999999,0.083252511369863,0.11305395184146166,1.22,0.0,Residential,1.3418466702453797
MAC001341,4683.972001300001,0.26736526064843885,0.27894858373917636,3.701,0.005707762557077625,Industrial,1.0394362633418555
MAC001342,393.13700000000006,0.02505174281526796,0.025379487845816746,0.326,10.428082191780822,Residential,0.9741953935973439
MAC001344,657.4839999999999,0.03753191003539216,0.03934178837171202,0.499,0.01141552511415525,Residential,1.0210183802353936
MAC001345,1162.2600000000002,0.06639588688946017,0.09279689756115458,1.135,0.08561643835616438,Residential,1.3768925945489232
MAC001346,1085.34,0.061948630136986295,0.0827614534459735,2.1359999,0.0,Residential,1.3147459009969136
MAC001348,9032.262000100001,0.5156872395147017,0.9357085017131213,4.8530002,0.028538812785388126,Industrial,1.810976602774214
MAC001349,451.6430000000001,0.025796378798263655,0.006544429620470377,0.554,0.0684931506849315,Residential,0.24422813506780408
MAC001350,5334.0260013,0.33781038640278654,0.38393996512866985,2.8570001,9.874429223744292,Industrial,1.1332001040612494
MAC001353,2170.4030000000002,0.12389559310423566,0.15253307543676395,2.6129999,0.01141552511415525,Residential,1.2212846878389259
MAC001354,6885.2950021,0.39304115778627696,0.4451114025270068,3.7160001,0.01141552511415525,Industrial,1.1296063716481863
MAC001355,4439.6619997,0.2534632335978534,0.23704821520419367,2.8940001,0.0228310502283105,Industrial,0.9315617500122555
MAC001356,1636.5969997999998,0.09341840286546035,0.11169716048668245,1.692,0.005707762557077625,Residential,1.183002011227018
MAC001357,3943.3059981,0.22511309003253982,0.270013003466719,2.9690001,0.017123287671232876,Commercial,1.1941502521055354
MAC001358,4542.1190000999995,0.2592681659969176,0.24029086014911538,2.6900001,0.005707762557077625,Industrial,0.9232433756495644
